year,reporter,reported_classification,reported_currency,trade_flow,currency_conversion_factor,trade_system,valuation,partner,uncomtrade_id
1995,Côte d'Ivoire,HS1992,XOF,Import,0.002,Special,CIF,Origin,384
1995,Côte d'Ivoire,HS1992,XOF,Export,0.00201,Special,FOB,Last Known Destination,384
1995,Croatia,HS1992,USD,Import,1,General,CIF,Origin,191
1995,Croatia,HS1992,USD,Export,1,General,FOB,Last Known Destination,191
1995,Cyprus,HS1992,CYP,Import,2.21154,General,CIF,Consignment,196
1995,Cyprus,HS1992,CYP,Export,2.215009,General,FOB,Last Known Destination,196
1995,Czechia,HS1992,CZK,Import,0.037743,General,FOB,Purchase,203
1995,Czechia,HS1992,CZK,Export,0.03773,General,FOB,Sale,203
1995,Denmark,HS1992,DKK,Import,0.179208,General,CIF,Origin,208
1995,Denmark,HS1992,DKK,Export,0.1792,General,FOB,Last Known Destination,208
1995,Dominica,HS1992,XCD,Import,0.37037,Special,CIF,Origin,212
1995,Dominica,HS1992,XCD,Export,0.37037,Special,FOB,Last Known Destination,212
1995,Dominican Rep.,SITC Rev.2,USD,Import,1,NULL,NULL,NA,214
1995,Dominican Rep.,SITC Rev.2,USD,Export,1,General,FOB,Last Known Destination,214
1995,Gambia,HS1992,GMD,Import,0.104696,General,CIF,Consignment,270
1995,Gambia,HS1992,GMD,Export,0.1052,General,FOB,Last Known Destination,270
1995,Guinea,HS1992,GNF,Import,0.001012,General,CIF,Origin,324
1995,Guinea,HS1992,GNF,Export,0.00101,General,FOB,Last Known Destination,324
1995,Guinea-Bissau,SITC Rev.2,GWP,Import,0.003616,General,CIF,Consignment,624
1995,Guinea-Bissau,SITC Rev.2,GWP,Export,0.00363,General,NA,Last Known Destination,624
1995,Niger,HS1992,FRF,Import,0.002002,General,CIF,Origin,562
1995,Niger,HS1992,FRF,Export,0.002,General,FOB,Last Known Destination,562
1995,Senegal,SITC Rev.2,XOF,Import,0.002005,Special,CIF,Origin,686
1995,Senegal,SITC Rev.2,XOF,Export,0.002006,Special,FOB,Last Known Destination,686
1995,Togo,HS1992,FRF,Import,0.002007,General,CIF,Origin,768
1995,Togo,HS1992,FRF,Export,0.002,General,FOB,Last Known Destination,768
1995,Ecuador,HS1992,USD,Import,1,Special,CIF,Origin,218
1995,Ecuador,HS1992,USD,Export,1,NULL,NULL,Last Known Destination,218
1995,El Salvador,HS1992,SVC,Import,0.11424,Special,CIF,Origin,222
1995,El Salvador,HS1992,SVC,Export,0.11424,Special,FOB,Last Known Destination,222
1995,Estonia,HS1992,USD,Import,1,General,CIF,Origin,233
1995,Estonia,HS1992,USD,Export,1,General,FOB,Last Known Destination,233
1995,Hungary,HS1992,USD,Import,1,Special,CIF,Origin,348
1995,Hungary,HS1992,USD,Export,1,Special,FOB,Last Known Destination,348
1995,Poland,HS1992,USD,Import,1,Special,CIF,Origin,616
1995,Poland,HS1992,USD,Export,1,Special,FOB,Last Known Destination,616
1995,Romania,HS1992,USD,Import,1,Special,CIF,Origin,642
1995,Romania,HS1992,USD,Export,1,Special,FOB,Last Known Destination,642
1995,Slovakia,HS1992,USD,Import,1,General,FOB,Origin,703
1995,Slovakia,HS1992,USD,Export,1,General,FOB,Last Known Destination,703
1995,Iceland,HS1992,ISK,Import,0.015415,Special,CIF,Consignment,352
1995,Iceland,HS1992,ISK,Export,0.01545,Special,FOB,Last Known Destination,352
1995,Norway,HS1992,NOK,Import,0.158057,General,CIF,Origin,579
1995,Norway,HS1992,NOK,Export,0.15791,General,FOB,Last Known Destination,579
1995,Switzerland,HS1992,CHF,Import,0.84832,Special,CIF,Consignment,757
1995,Switzerland,HS1992,CHF,Export,0.8483,Special,FOB,Last Known Destination,757
1995,Latvia,HS1992,LVL,Import,1.89449,Special,CIF,Origin,428
1995,Latvia,HS1992,LVL,Export,1.895687,Special,FOB,Last Known Destination,428
1995,Lithuania,HS1992,USD,Import,1,General,CIF,Consignment,440
1995,Lithuania,HS1992,USD,Export,1,General,FOB,Last Known Destination,440
1995,Finland,HS1992,FIM,Import,0.229636,General,CIF,Origin,246
1995,Finland,HS1992,FIM,Export,0.229571,General,FOB,Last Known Destination,246
1995,France,HS1992,FRF,Import,0.200447,Special,CIF,Purchase,251
1995,France,HS1992,FRF,Export,0.20058,Special,FOB,Last Known Destination,251
1995,Germany,HS1992,USD,Import,1,Special,CIF,Origin,276
1995,Germany,HS1992,USD,Export,1,Special,FOB,Last Known Destination,276
1995,Greece,HS1992,GRD,Import,0.004316,Special,CIF,Consignment,300
1995,Greece,HS1992,GRD,Export,0.00431,Special,FOB,Last Known Destination,300
1995,Ireland,HS1992,IEP,Import,1.6037,General,CIF,Origin,372
1995,Ireland,HS1992,IEP,Export,1.60419,General,FOB,Last Known Destination,372
1995,Italy,HS1992,USD,Import,1,Special,CIF,Origin,381
1995,Italy,HS1992,USD,Export,1,Special,FOB,Last Known Destination,381
1995,Malta,HS1992,MTL,Import,2.83535,General,CIF,Origin,470
1995,Malta,HS1992,MTL,Export,2.83463,General,FOB,Last Known Destination,470
1995,Netherlands,HS1992,NLG,Import,0.623772,Special,CIF,Origin,528
1995,Netherlands,HS1992,NLG,Export,0.623634,Special,FOB,Last Known Destination,528
1995,Portugal,HS1992,PTE,Import,0.006676,Special,CIF,Origin,620
1995,Portugal,HS1992,PTE,Export,0.00667,Special,FOB,Last Known Destination,620
1995,Slovenia,HS1992,USD,Import,1,Special,CIF,Origin,705
1995,Slovenia,HS1992,USD,Export,1,Special,FOB,Last Known Destination,705
1995,Spain,HS1992,ESP,Import,0.008033,Special,CIF,Origin,724
1995,Spain,HS1992,ESP,Export,0.00802,Special,FOB,Last Known Destination,724
1995,Sweden,HS1992,SEK,Import,0.140622,Special,CIF,Origin,752
1995,Sweden,HS1992,SEK,Export,0.14057,Special,FOB,Last Known Destination,752
1995,North Macedonia,HS1992,USD,Import,1,Special,FOB,Origin,807
1995,North Macedonia,HS1992,USD,Export,1,Special,FOB,Last Known Destination,807
1995,United Kingdom,HS1992,GBP,Import,1.57877,General,CIF,Consignment,826
1995,United Kingdom,HS1992,GBP,Export,1.578303,General,FOB,Last Known Destination,826
1995,French Guiana,HS1992,FRF,Import,0.200647,General,CIF,Consignment,254
1995,French Guiana,HS1992,FRF,Export,0.19981,General,FOB,Last Known Destination,254
1995,Greenland,HS1992,DKK,Import,0.178635,General,CIF,Origin,304
1995,Greenland,HS1992,DKK,Export,0.17865,General,FOB,Last Known Destination,304
1995,Grenada,HS1992,XCD,Import,0.37037,Special,CIF,Origin,308
1995,Grenada,HS1992,XCD,Export,0.37037,General,FOB,Last Known Destination,308
1995,Guadeloupe,HS1992,FRF,Import,0.201024,General,CIF,Consignment,312
1995,Guadeloupe,HS1992,FRF,Export,0.20144,General,FOB,Last Known Destination,312
1995,Guatemala,HS1992,USD,Import,1,Special,CIF,Origin,320
1995,Guatemala,HS1992,USD,Export,1,Special,FOB,Last Known Destination,320
1995,Haiti,HS1992,HTG,Import,NA,NULL,NULL,NA,332
1995,Haiti,HS1992,HTG,Export,0.066982,General,FOB,Last Known Destination,332
1995,Honduras,HS1992,USD,Import,1,Special,CIF,Origin,340
1995,Honduras,HS1992,USD,Export,1,Special,FOB,Last Known Destination,340
1995,India,HS1992,INR,Import,0.029828,General,CIF,Consignment,699
1995,India,HS1992,INR,Export,0.0298,General,FOB,Last Known Destination,699
1995,Indonesia,HS1992,USD,Import,1,Special,CIF,Origin,360
1995,Indonesia,HS1992,USD,Export,1,Special,FOB,Last Known Destination,360
1995,Israel,HS1992,USD,Import,1,Special,CIF,Purchase,376
1995,Israel,HS1992,USD,Export,1,Special,FOB,Last Known Destination,376
1995,Jamaica,SITC Rev.3,USD,Import,1,Special,CIF,Origin,388
1995,Jamaica,SITC Rev.3,USD,Export,1,Special,FOB,Last Known Destination,388
1995,Japan,HS1992,JPY,Import,0.010653,General,CIF,Origin,392
1995,Japan,HS1992,JPY,Export,0.01066499999999999,General,FOB,Last Known Destination,392
1995,Jordan,HS1992,JOD,Import,1.42704,General,CIF,Origin,400
1995,Jordan,HS1992,JOD,Export,1.42519,General,FOB,Last Known Destination,400
1995,Kiribati,HS1992,AUD,Import,0.716932,NULL,FOB,Origin,296
1995,Kiribati,HS1992,AUD,Export,0.71693,NULL,FOB,Last Known Destination,296
1995,Kuwait,SITC Rev.3,KWD,Import,3.35321,Special,CIF,Origin,414
1995,Kuwait,SITC Rev.3,KWD,Export,3.35156,Special,FOB,Last Known Destination,414
1995,Maldives,HS1992,MVR,Import,0.084962,General,CIF,Origin,462
1995,Maldives,HS1992,MVR,Export,0.084962,General,FOB,Last Known Destination,462
1995,Mauritania,SITC Rev.2,MRO,Import,0.007675,Special,CIF,Origin,478
1995,Mauritania,SITC Rev.2,MRO,Export,0.00768,Special,FOB,Last Known Destination,478
1995,Mozambique,HS1992,USD,Import,1,Special,CIF,Origin,508
1995,Mozambique,HS1992,USD,Export,1,Special,FOB,Last Known Destination,508
1995,Nepal,SITC Rev.2,NPR,Import,0.02003,Special,CIF,Origin,524
1995,Nepal,SITC Rev.2,NPR,Export,0.02003,Special,FOB,Last Known Destination,524
1995,Yemen,SITC Rev.2,YER,Import,0.028126,General,CIF,Consignment,887
1995,Yemen,SITC Rev.2,YER,Export,0.01998,General,FOB,Last Known Destination,887
1995,Malaysia,HS1992,MYR,Import,0.399014,General,CIF,Origin,458
1995,Malaysia,HS1992,MYR,Export,0.39883,General,FOB,Last Known Destination,458
1995,Martinique,HS1992,FRF,Import,0.200885,General,CIF,Consignment,474
1995,Martinique,HS1992,FRF,Export,0.20127,General,FOB,Last Known Destination,474
1995,Paraguay,HS1992,USD,Import,1,Special,CIF,Consignment,600
1995,Paraguay,HS1992,USD,Export,1,Special,FOB,Last Known Destination,600
1995,Uruguay,HS1992,USD,Import,1,Special,CIF,Consignment,858
1995,Uruguay,HS1992,USD,Export,1,Special,FOB,Last Known Destination,858
1995,Mexico,HS1992,USD,Import,1,General,FOB,Origin,484
1995,Mexico,HS1992,USD,Export,1,General,FOB,Last Known Destination,484
1995,Morocco,HS1992,MAD,Import,0.117222,General,CIF,Consignment,504
1995,Morocco,HS1992,MAD,Export,0.11726,General,FOB,Last Known Destination,504
1995,USA,HS1992,USD,Import,1,General,CIF,Origin,842
1995,USA,HS1992,USD,Export,1,General,FOB,Last Known Destination,842
1995,Neth. Antilles,SITC Rev.1,ANG,Import,0.5587,Special,CIF,Origin,530
1995,Neth. Antilles,SITC Rev.1,ANG,Export,0.5587,Special,FOB,Last Known Destination,530
1995,New Zealand,HS1992,NZD,Import,0.6568,General,CIF,Consignment,554
1995,New Zealand,HS1992,NZD,Export,0.656421,General,FOB,Last Known Destination,554
1995,Nicaragua,HS1992,USD,Import,1,General,CIF,Origin,558
1995,Nicaragua,HS1992,USD,Export,1,General,FOB,Last Known Destination,558
1995,Algeria,HS1992,DZD,Import,0.021022,Special,CIF,Origin,12
1995,Algeria,HS1992,DZD,Export,0.02096,Special,FOB,Last Known Destination,12
1995,Tunisia,HS1992,TND,Import,1.0588,General,CIF,Origin,788
1995,Tunisia,HS1992,TND,Export,1.05845,General,FOB,Last Known Destination,788
1995,Bermuda,HS1992,BMD,Import,1,General,CIF,Origin,60
1995,Bermuda,HS1992,BMD,Export,1,General,FOB,Last Known Destination,60
1995,Tonga,SITC Rev.1,TOP,Import,0.787142,General,CIF,Origin,776
1995,Tonga,SITC Rev.1,TOP,Export,0.788349,General,FOB,Last Known Destination,776
1995,Rep. of Korea,HS1992,USD,Import,1,Special,CIF,Origin,410
1995,Rep. of Korea,HS1992,USD,Export,1,Special,FOB,Last Known Destination,410
1995,Turkey,HS1992,USD,Import,1,Special,CIF,Origin,792
1995,Turkey,HS1992,USD,Export,1,Special,FOB,Last Known Destination,792
1995,Oman,HS1992,OMR,Import,2.6008,General,CIF,Origin,512
1995,Oman,HS1992,OMR,Export,2.600797,General,FOB,Last Known Destination,512
1995,Qatar,SITC Rev.3,QAR,Import,0.274725,General,CIF,Origin,634
1995,Qatar,SITC Rev.3,QAR,Export,0.27472,General,FOB,Last Known Destination,634
1995,Saudi Arabia,HS1992,SAR,Import,0.267023,General,CIF,Origin,682
1995,Saudi Arabia,HS1992,SAR,Export,0.267023,General,FOB,Sale,682
1995,Venezuela,HS1992,USD,Import,1,General,FOB,Origin,862
1995,Venezuela,HS1992,USD,Export,1,General,FOB,Last Known Destination,862
1995,Pakistan,SITC Rev.3,PKR,Import,0.032269,General,CIF,Consignment,586
1995,Pakistan,SITC Rev.3,PKR,Export,0.03228,General,FOB,Last Known Destination,586
1995,Panama,HS1992,PAB,Import,1,Special,CIF,Origin,591
1995,Panama,HS1992,PAB,Export,1,Special,FOB,Last Known Destination,591
1995,Peru,HS1992,USD,Import,1,Special,CIF,Consignment,604
1995,Peru,HS1992,USD,Export,1,Special,FOB,Last Known Destination,604
1995,Philippines,SITC Rev.3,USD,Import,1,General,CIF,Origin,608
1995,Philippines,SITC Rev.3,USD,Export,1,General,FOB,Last Known Destination,608
1995,Réunion,HS1992,FRF,Import,0.200907,General,CIF,Consignment,638
1995,Réunion,HS1992,FRF,Export,0.2014,General,FOB,Last Known Destination,638
1995,So. African Customs Union,HS1992,ZAR,Import,0.275624,General,FOB,Origin,711
1995,So. African Customs Union,HS1992,ZAR,Export,0.27566,General,FOB,Last Known Destination,711
1995,Saint Kitts and Nevis,HS1992,XCD,Import,0.37037,General,CIF,Origin,659
1995,Saint Kitts and Nevis,HS1992,XCD,Export,0.37037,General,FOB,Last Known Destination,659
1995,Saint Lucia,HS1992,XCD,Import,0.37037,Special,CIF,Origin,662
1995,Saint Lucia,HS1992,XCD,Export,0.37037,Special,FOB,Last Known Destination,662
1995,Saint Vincent and the Grenadines,HS1992,XCD,Import,0.37037,Special,CIF,Origin,670
1995,Saint Vincent and the Grenadines,HS1992,XCD,Export,0.37037,Special,FOB,Last Known Destination,670
1995,Singapore,HS1992,SGD,Import,0.706125,General,CIF,Origin,702
1995,Singapore,HS1992,SGD,Export,0.70598,General,FOB,Last Known Destination,702
1995,Suriname,HS1992,SRG,Import,0.002251,General,CIF,Origin,740
1995,Suriname,HS1992,SRG,Export,0.00225,General,FOB,Last Known Destination,740
1995,Syria,SITC Rev.2,SYP,Import,0.089087,Special,CIF,Origin,760
1995,Syria,SITC Rev.2,SYP,Export,0.08908,Special,FOB,Last Known Destination,760
1995,Thailand,HS1992,THB,Import,0.040137,General,CIF,Consignment,764
1995,Thailand,HS1992,THB,Export,0.04013,General,FOB,Last Known Destination,764
1995,Trinidad and Tobago,HS1992,TTD,Import,0.169031,Special,CIF,Origin,780
1995,Trinidad and Tobago,HS1992,TTD,Export,0.16887,Special,FOB,Last Known Destination,780
1996,Albania,HS1996,LEK,Import,0.009569,General,CIF,Origin,8
1996,Albania,HS1996,LEK,Export,0.00959,General,FOB,Last Known Destination,8
1996,Algeria,HS1996,USD,Import,1,Special,CIF,Origin,12
1996,Algeria,HS1996,USD,Export,1,Special,FOB,Last Known Destination,12
1996,Andorra,HS1996,ESP,Import,0.007895,General,CIF,Consignment,20
1996,Andorra,HS1996,ESP,Export,0.0079,General,FOB,Last Known Destination,20
1996,Argentina,HS1996,USD,Import,1,Special,CIF,Origin,32
1996,Argentina,HS1996,USD,Export,1,Special,FOB,Last Known Destination,32
1996,Aruba,SITC Rev.2,AWG,Import,0.56497,Special,CIF,Origin,533
1996,Aruba,SITC Rev.2,AWG,Export,0.56497,Special,FOB,Last Known Destination,533
1996,Australia,HS1996,AUD,Import,0.783164,General,FOB,Origin,36
1996,Australia,HS1996,AUD,Export,0.78333,General,FOB,Last Known Destination,36
1996,Austria,HS1996,ATS,Import,0.094399,Special,CIF,Origin,40
1996,Austria,HS1996,ATS,Export,0.09446,Special,FOB,Last Known Destination,40
1996,Azerbaijan,HS1992,USD,Import,1,General,CIF,Origin,31
1996,Azerbaijan,HS1992,USD,Export,1,General,FOB,Last Known Destination,31
1996,Bahrain,SITC Rev.3,BHD,Import,2.65958,General,CIF,Origin,48
1996,Bahrain,SITC Rev.3,BHD,Export,2.65958,General,FOB,Last Known Destination,48
1996,Bangladesh,HS1992,BDT,Import,0.02447,General,CIF,Origin,50
1996,Bangladesh,HS1992,BDT,Export,0.024484,General,FOB,Last Known Destination,50
1996,Barbados,SITC Rev.3,XCD,Import,0.4972,General,CIF,Origin,52
1996,Barbados,SITC Rev.3,XCD,Export,0.4972,General,FOB,Last Known Destination,52
1996,Belgium-Luxembourg,HS1996,BEF,Import,0.032307,Special,CIF,Origin,58
1996,Belgium-Luxembourg,HS1996,BEF,Export,0.0323,Special,FOB,Last Known Destination,58
1996,Belize,HS1992,XCD,Import,0.37037,General,CIF,Origin,84
1996,Belize,HS1992,XCD,Export,0.37037,General,FOB,Last Known Destination,84
1996,Benin,SITC Rev.2,XOF,Import,0.001954,General,CIF,Origin,204
1996,Benin,SITC Rev.2,XOF,Export,0.00194,General,FOB,Last Known Destination,204
1996,Bolivia ,HS1992,USD,Import,1,Special,CIF,Origin,68
1996,Bolivia ,HS1992,USD,Export,1,Special,FOB,Last Known Destination,68
1996,Brazil,HS1992,USD,Import,1,Special,CIF,Purchase,76
1996,Brazil,HS1992,USD,Export,1,Special,FOB,Last Known Destination,76
1996,Bulgaria,HS1996,USD,Import,1,Special,CIF,Origin,100
1996,Bulgaria,HS1996,USD,Export,1,Special,FOB,Last Known Destination,100
1996,Burkina Faso,HS1992,XOF,Import,0.001955,General,CIF,Origin,854
1996,Burkina Faso,HS1992,XOF,Export,0.00196,General,FOB,Last Known Destination,854
1996,Burundi,HS1992,BIF,Import,0.003408,General,CIF,Consignment,108
1996,Burundi,HS1992,BIF,Export,0.00351,General,FOB,Last Known Destination,108
1996,Cabo Verde,SITC Rev.2,CVE,Import,0.01211,Special,CIF,Origin,132
1996,Cabo Verde,SITC Rev.2,CVE,Export,0.01211,Special,FOB,Last Known Destination,132
1996,Cameroon,HS1992,XOF,Import,0.001955,Special,CIF,Origin,120
1996,Cameroon,HS1992,XOF,Export,0.001954,Special,FOB,Last Known Destination,120
1996,Canada,HS1996,CAD,Import,0.73363,General,FOB,Origin,124
1996,Canada,HS1996,CAD,Export,0.73353,General,FOB,Last Known Destination,124
1996,Central African Rep.,HS1992,XOF,Import,0.001955,Special,CIF,Origin,140
1996,Central African Rep.,HS1992,XOF,Export,0.001954,Special,FOB,Last Known Destination,140
1996,Chile,HS1992,USD,Import,1,Special,CIF,Purchase,152
1996,Chile,HS1992,USD,Export,1,Special,FOB,Sale,152
1996,China,HS1996,USD,Import,1,Special,CIF,Origin,156
1996,China,HS1996,USD,Export,1,Special,FOB,Last Known Destination,156
1996,"China, Hong Kong SAR",HS1996,HKD,Import,0.129294,General,CIF,Consignment,344
1996,"China, Hong Kong SAR",HS1996,HKD,Export,0.12929,General,FOB,Last Known Destination,344
1996,"China, Macao SAR",HS1996,MOP,Import,0.125111,General,CIF,Consignment,446
1996,"China, Macao SAR",HS1996,MOP,Export,0.12512,General,FOB,Last Known Destination,446
1996,Kazakhstan,HS1992,USD,Import,1,General,CIF,Purchase,398
1996,Kazakhstan,HS1992,USD,Export,1,General,FOB,Sale,398
1996,Kyrgyzstan,HS1992,USD,Import,1,General,CIF,Origin,417
1996,Kyrgyzstan,HS1992,USD,Export,1,General,FOB,Last Known Destination,417
1996,Rep. of Moldova,HS1992,USD,Import,1,General,CIF,Origin,498
1996,Rep. of Moldova,HS1992,USD,Export,1,General,FOB,Last Known Destination,498
1996,Russian Federation,HS1992,USD,Import,1,General,CIF,Origin,643
1996,Russian Federation,HS1992,USD,Export,1,General,FOB,Last Known Destination,643
1996,Ukraine,HS1992,USD,Import,1,General,CIF,Origin,804
1996,Ukraine,HS1992,USD,Export,1,General,FOB,Last Known Destination,804
1996,Colombia,HS1996,USD,Import,1,Special,CIF,Purchase,170
1996,Colombia,HS1996,USD,Export,1,Special,FOB,Last Known Destination,170
1996,Comoros,HS1992,KMF,Import,0.002604,General,CIF,Consignment,174
1996,Comoros,HS1992,KMF,Export,0.00261,General,FOB,Last Known Destination,174
1996,Egypt,HS1992,USD,Import,1,Special,CIF,Consignment,818
1996,Egypt,HS1992,USD,Export,1,Special,FOB,Last Known Destination,818
1996,Kenya,SITC Rev.3,KES,Import,0.019372,General,CIF,Origin,404
1996,Kenya,SITC Rev.3,KES,Export,0.01941,General,FOB,Last Known Destination,404
1996,Madagascar,HS1996,MGF,Import,2.47e-4,Special,CIF,Origin,450
1996,Madagascar,HS1996,MGF,Export,2.5e-4,Special,FOB,Last Known Destination,450
1996,Mauritius,HS1992,MUR,Import,0.055718,General,CIF,Consignment,480
1996,Mauritius,HS1992,MUR,Export,0.05577,General,FOB,Last Known Destination,480
1996,Rwanda,HS1992,RWF,Import,0.003247,General,CIF,Origin,646
1996,Rwanda,HS1992,RWF,Export,0.003252,General,FOB,Last Known Destination,646
1996,Seychelles,HS1992,SCR,Import,0.201133,General,CIF,Origin,690
1996,Seychelles,HS1992,SCR,Export,0.201138,General,FOB,Last Known Destination,690
1996,Fmr Sudan,HS1992,SDD,Import,0.00498,General,CIF,Consignment,736
1996,Fmr Sudan,HS1992,SDD,Export,0.00498,General,FOB,Last Known Destination,736
1996,United Rep. of Tanzania,HS1992,TZS,Import,0.001721,Special,CIF,Origin,834
1996,United Rep. of Tanzania,HS1992,TZS,Export,NA,NULL,NULL,NA,834
1996,Uganda,HS1996,USD,Import,1,General,CIF,Consignment,800
1996,Uganda,HS1996,USD,Export,1,General,FOB,Last Known Destination,800
1996,Zimbabwe,SITC Rev.3,ZWD,Import,0.100142,General,CIF,Origin,716
1996,Zimbabwe,SITC Rev.3,ZWD,Export,0.099902,General,FOB,Last Known Destination,716
1996,Costa Rica,HS1992,USD,Import,1,Special,CIF,Consignment,188
1996,Costa Rica,HS1992,USD,Export,1,Special,FOB,Last Known Destination,188
1996,Côte d'Ivoire,HS1992,XOF,Import,0.001955,Special,CIF,Origin,384
1996,Côte d'Ivoire,HS1992,XOF,Export,0.00195,Special,FOB,Last Known Destination,384
1996,Croatia,HS1992,USD,Import,1,General,CIF,Origin,191
1996,Croatia,HS1992,USD,Export,1,General,FOB,Last Known Destination,191
1996,Cyprus,HS1996,CYP,Import,2.14367,General,CIF,Consignment,196
1996,Cyprus,HS1996,CYP,Export,2.142811,General,FOB,Last Known Destination,196
1996,Czechia,HS1996,CZK,Import,0.036845,General,FOB,Purchase,203
1996,Czechia,HS1996,CZK,Export,0.03685,General,FOB,Sale,203
1996,Denmark,HS1996,DKK,Import,0.172462,General,CIF,Origin,208
1996,Denmark,HS1996,DKK,Export,0.17245,General,FOB,Last Known Destination,208
1996,Dominica,HS1992,XCD,Import,0.37037,Special,CIF,Origin,212
1996,Dominica,HS1992,XCD,Export,0.37037,Special,FOB,Last Known Destination,212
1996,Dominican Rep.,HS1992,USD,Import,1,NULL,NULL,NA,214
